id,name,state_abbreviation,population_raw_value,cluster,cluster_label
48429,Stephens County,TX,9343,2,Moderate resources / transitional
48445,Terry County,TX,11547,2,Moderate resources / transitional
48469,Victoria County,TX,91664,2,Moderate resources / transitional
48471,Walker County,TX,81268,2,Moderate resources / transitional
48479,Webb County,TX,269148,2,Moderate resources / transitional
48481,Wharton County,TX,41739,2,Moderate resources / transitional
48485,Wichita County,TX,130180,2,Moderate resources / transitional
48487,Wilbarger County,TX,12522,2,Moderate resources / transitional
48489,Willacy County,TX,20037,2,Moderate resources / transitional
51520,Bristol city,VA,16807,2,Moderate resources / transitional
51027,Buchanan County,VA,19087,2,Moderate resources / transitional
51037,Charlotte County,VA,11336,2,Moderate resources / transitional
51590,Danville city,VA,41837,2,Moderate resources / transitional
51051,Dickenson County,VA,13640,2,Moderate resources / transitional
51620,Franklin city,VA,8339,2,Moderate resources / transitional
51081,Greensville County,VA,11133,2,Moderate resources / transitional
51083,Halifax County,VA,33432,2,Moderate resources / transitional
51670,Hopewell city,VA,22752,2,Moderate resources / transitional
51105,Lee County,VA,21745,2,Moderate resources / transitional
51117,Mecklenburg County,VA,30648,2,Moderate resources / transitional
51720,Norton city,VA,3492,2,Moderate resources / transitional
51135,Nottoway County,VA,15566,2,Moderate resources / transitional
51139,Page County,VA,23741,2,Moderate resources / transitional
51730,Petersburg city,VA,33309,2,Moderate resources / transitional
51147,Prince Edward County,VA,22049,2,Moderate resources / transitional
51155,Pulaski County,VA,33655,2,Moderate resources / transitional
51169,Scott County,VA,21433,2,Moderate resources / transitional
51185,Tazewell County,VA,39120,2,Moderate resources / transitional
55078,Menominee County,WI,4226,2,Moderate resources / transitional
54005,Boone County,WV,20576,2,Moderate resources / transitional
54011,Cabell County,WV,92082,2,Moderate resources / transitional
54019,Fayette County,WV,39072,2,Moderate resources / transitional
54025,Greenbrier County,WV,32149,2,Moderate resources / transitional
54029,Hancock County,WV,28145,2,Moderate resources / transitional
54043,Lincoln County,WV,19701,2,Moderate resources / transitional
54045,Logan County,WV,30827,2,Moderate resources / transitional
54047,McDowell County,WV,17439,2,Moderate resources / transitional
54055,Mercer County,WV,58057,2,Moderate resources / transitional
54059,Mingo County,WV,22023,2,Moderate resources / transitional
54081,Raleigh County,WV,72356,2,Moderate resources / transitional
54097,Upshur County,WV,23529,2,Moderate resources / transitional
54101,Webster County,WV,8045,2,Moderate resources / transitional
54109,Wyoming County,WV,20277,2,Moderate resources / transitional
56027,Niobrara County,WY,2354,2,Moderate resources / transitional
02060,Bristol Bay Borough,AK,844,3,Clinical & socioeconomic disadvantage
02220,Sitka Borough,AK,8282,3,Clinical & socioeconomic disadvantage
02230,Skagway Municipality,AK,1095,3,Clinical & socioeconomic disadvantage
02240,Southeast Fairbanks Census Area,AK,7077,3,Clinical & socioeconomic disadvantage
01001,Autauga County,AL,60342,3,Clinical & socioeconomic disadvantage
01003,Baldwin County,AL,253507,3,Clinical & socioeconomic disadvantage
01051,Elmore County,AL,90441,3,Clinical & socioeconomic disadvantage
01077,Lauderdale County,AL,96814,3,Clinical & socioeconomic disadvantage
01083,Limestone County,AL,114654,3,Clinical & socioeconomic disadvantage
01089,Madison County,AL,412600,3,Clinical & socioeconomic disadvantage
01103,Morgan County,AL,125133,3,Clinical & socioeconomic disadvantage
01117,Shelby County,AL,233000,3,Clinical & socioeconomic disadvantage
01115,St. Clair County,AL,95552,3,Clinical & socioeconomic disadvantage
05007,Benton County,AR,311013,3,Clinical & socioeconomic disadvantage
05009,Boone County,AR,38530,3,Clinical & socioeconomic disadvantage
05033,Crawford County,AR,61891,3,Clinical & socioeconomic disadvantage
05063,Independence County,AR,38320,3,Clinical & socioeconomic disadvantage
05085,Lonoke County,AR,75944,3,Clinical & socioeconomic disadvantage
05115,Pope County,AR,64593,3,Clinical & socioeconomic disadvantage
05125,Saline County,AR,129574,3,Clinical & socioeconomic disadvantage
05131,Sebastian County,AR,129098,3,Clinical & socioeconomic disadvantage
04009,Graham County,AZ,39525,3,Clinical & socioeconomic disadvantage
04011,Greenlee County,AZ,9369,3,Clinical & socioeconomic disadvantage
04021,Pinal County,AZ,484239,3,Clinical & socioeconomic disadvantage
06003,Alpine County,CA,1141,3,Clinical & socioeconomic disadvantage
06011,Colusa County,CA,22037,3,Clinical & socioeconomic disadvantage
08014,Broomfield County,CO,76860,3,Clinical & socioeconomic disadvantage
08019,Clear Creek County,CO,9147,3,Clinical & socioeconomic disadvantage
08027,Custer County,CO,5534,3,Clinical & socioeconomic disadvantage
08033,Dolores County,CO,2513,3,Clinical & socioeconomic disadvantage
08035,Douglas County,CO,383906,3,Clinical & socioeconomic disadvantage
08039,Elbert County,CO,28806,3,Clinical & socioeconomic disadvantage
08065,Lake County,CO,7365,3,Clinical & socioeconomic disadvantage
08075,Logan County,CO,20619,3,Clinical & socioeconomic disadvantage
08093,Park County,CO,18117,3,Clinical & socioeconomic disadvantage
08103,Rio Blanco County,CO,6569,3,Clinical & socioeconomic disadvantage
10005,Sussex County,DE,263509,3,Clinical & socioeconomic disadvantage
12003,Baker County,FL,28368,3,Clinical & socioeconomic disadvantage
12019,Clay County,FL,232439,3,Clinical & socioeconomic disadvantage
12089,Nassau County,FL,101501,3,Clinical & socioeconomic disadvantage
12113,Santa Rosa County,FL,203162,3,Clinical & socioeconomic disadvantage
12109,St. Johns County,FL,320110,3,Clinical & socioeconomic disadvantage
12119,Sumter County,FL,151565,3,Clinical & socioeconomic disadvantage
12129,Wakulla County,FL,36449,3,Clinical & socioeconomic disadvantage
13015,Bartow County,GA,115041,3,Clinical & socioeconomic disadvantage
13029,Bryan County,GA,49739,3,Clinical & socioeconomic disadvantage
13047,Catoosa County,GA,68910,3,Clinical & socioeconomic disadvantage
13057,Cherokee County,GA,286602,3,Clinical & socioeconomic disadvantage
13073,Columbia County,GA,165162,3,Clinical & socioeconomic disadvantage
13077,Coweta County,GA,155892,3,Clinical & socioeconomic disadvantage
13085,Dawson County,GA,31732,3,Clinical & socioeconomic disadvantage
13103,Effingham County,GA,71541,3,Clinical & socioeconomic disadvantage
13117,Forsyth County,GA,272887,3,Clinical & socioeconomic disadvantage
13145,Harris County,GA,36654,3,Clinical & socioeconomic disadvantage
13151,Henry County,GA,254613,3,Clinical & socioeconomic disadvantage
13153,Houston County,GA,171974,3,Clinical & socioeconomic disadvantage
13157,Jackson County,GA,88615,3,Clinical & socioeconomic disadvantage
13177,Lee County,GA,33872,3,Clinical & socioeconomic disadvantage
13207,Monroe County,GA,30625,3,Clinical & socioeconomic disadvantage
13211,Morgan County,GA,21460,3,Clinical & socioeconomic disadvantage
13219,Oconee County,GA,44182,3,Clinical & socioeconomic disadvantage
13223,Paulding County,GA,183164,3,Clinical & socioeconomic disadvantage
13231,Pike County,GA,20461,3,Clinical & socioeconomic disadvantage
13297,Walton County,GA,106702,3,Clinical & socioeconomic disadvantage
19001,Adair County,IA,7389,3,Clinical & socioeconomic disadvantage
19003,Adams County,IA,3544,3,Clinical & socioeconomic disadvantage
19005,Allamakee County,IA,14074,3,Clinical & socioeconomic disadvantage
19009,Audubon County,IA,5534,3,Clinical & socioeconomic disadvantage
19011,Benton County,IA,25796,3,Clinical & socioeconomic disadvantage
19015,Boone County,IA,26590,3,Clinical & socioeconomic disadvantage
19017,Bremer County,IA,25307,3,Clinical & socioeconomic disadvantage
19019,Buchanan County,IA,20691,3,Clinical & socioeconomic disadvantage
19021,Buena Vista County,IA,20567,3,Clinical & socioeconomic disadvantage
19023,Butler County,IA,14172,3,Clinical & socioeconomic disadvantage
19025,Calhoun County,IA,9763,3,Clinical & socioeconomic disadvantage
19027,Carroll County,IA,20522,3,Clinical & socioeconomic disadvantage
19029,Cass County,IA,13130,3,Clinical & socioeconomic disadvantage
19031,Cedar County,IA,18302,3,Clinical & socioeconomic disadvantage
19033,Cerro Gordo County,IA,42406,3,Clinical & socioeconomic disadvantage
19035,Cherokee County,IA,11605,3,Clinical & socioeconomic disadvantage
19037,Chickasaw County,IA,11658,3,Clinical & socioeconomic disadvantage
19039,Clarke County,IA,9588,3,Clinical & socioeconomic disadvantage
19041,Clay County,IA,16511,3,Clinical & socioeconomic disadvantage
19043,Clayton County,IA,16969,3,Clinical & socioeconomic disadvantage
19045,Clinton County,IA,46158,3,Clinical & socioeconomic disadvantage
19049,Dallas County,IA,111092,3,Clinical & socioeconomic disadvantage
19055,Delaware County,IA,17600,3,Clinical & socioeconomic disadvantage
19059,Dickinson County,IA,18056,3,Clinical & socioeconomic disadvantage
19061,Dubuque County,IA,98887,3,Clinical & socioeconomic disadvantage
19063,Emmet County,IA,9229,3,Clinical & socioeconomic disadvantage
19065,Fayette County,IA,19210,3,Clinical & socioeconomic disadvantage
19067,Floyd County,IA,15326,3,Clinical & socioeconomic disadvantage
19071,Fremont County,IA,6458,3,Clinical & socioeconomic disadvantage
19073,Greene County,IA,8584,3,Clinical & socioeconomic disadvantage
19075,Grundy County,IA,12384,3,Clinical & socioeconomic disadvantage
19077,Guthrie County,IA,10722,3,Clinical & socioeconomic disadvantage
19079,Hamilton County,IA,14729,3,Clinical & socioeconomic disadvantage
19081,Hancock County,IA,10615,3,Clinical & socioeconomic disadvantage
19083,Hardin County,IA,16463,3,Clinical & socioeconomic disadvantage
19085,Harrison County,IA,14670,3,Clinical & socioeconomic disadvantage
19087,Henry County,IA,19547,3,Clinical & socioeconomic disadvantage
19089,Howard County,IA,9376,3,Clinical & socioeconomic disadvantage
19091,Humboldt County,IA,9500,3,Clinical & socioeconomic disadvantage
19093,Ida County,IA,6833,3,Clinical & socioeconomic disadvantage
19000,Iowa,IA,3207004,3,Clinical & socioeconomic disadvantage
19095,Iowa County,IA,16381,3,Clinical & socioeconomic disadvantage
19097,Jackson County,IA,19342,3,Clinical & socioeconomic disadvantage
19099,Jasper County,IA,37919,3,Clinical & socioeconomic disadvantage
19105,Jones County,IA,20900,3,Clinical & socioeconomic disadvantage
19109,Kossuth County,IA,14396,3,Clinical & socioeconomic disadvantage
19111,Lee County,IA,32565,3,Clinical & socioeconomic disadvantage
19113,Linn County,IA,228972,3,Clinical & socioeconomic disadvantage
19117,Lucas County,IA,8747,3,Clinical & socioeconomic disadvantage
19119,Lyon County,IA,12324,3,Clinical & socioeconomic disadvantage
19121,Madison County,IA,16971,3,Clinical & socioeconomic disadvantage
19123,Mahaska County,IA,21874,3,Clinical & socioeconomic disadvantage
19125,Marion County,IA,33770,3,Clinical & socioeconomic disadvantage
19127,Marshall County,IA,40014,3,Clinical & socioeconomic disadvantage
19129,Mills County,IA,14633,3,Clinical & socioeconomic disadvantage
19131,Mitchell County,IA,10518,3,Clinical & socioeconomic disadvantage
19133,Monona County,IA,8493,3,Clinical & socioeconomic disadvantage
19135,Monroe County,IA,7504,3,Clinical & socioeconomic disadvantage
19137,Montgomery County,IA,10139,3,Clinical & socioeconomic disadvantage
19139,Muscatine County,IA,42218,3,Clinical & socioeconomic disadvantage
19141,O'Brien County,IA,14012,3,Clinical & socioeconomic disadvantage
19143,Osceola County,IA,5978,3,Clinical & socioeconomic disadvantage
19145,Page County,IA,15014,3,Clinical & socioeconomic disadvantage
19147,Palo Alto County,IA,8810,3,Clinical & socioeconomic disadvantage
19149,Plymouth County,IA,25722,3,Clinical & socioeconomic disadvantage
19151,Pocahontas County,IA,6976,3,Clinical & socioeconomic disadvantage
19153,Polk County,IA,505255,3,Clinical & socioeconomic disadvantage
19155,Pottawattamie County,IA,93179,3,Clinical & socioeconomic disadvantage
19159,Ringgold County,IA,4642,3,Clinical & socioeconomic disadvantage
19161,Sac County,IA,9686,3,Clinical & socioeconomic disadvantage
19163,Scott County,IA,174270,3,Clinical & socioeconomic disadvantage
19165,Shelby County,IA,11806,3,Clinical & socioeconomic disadvantage
19167,Sioux County,IA,36246,3,Clinical & socioeconomic disadvantage
19171,Tama County,IA,16833,3,Clinical & socioeconomic disadvantage
19173,Taylor County,IA,5924,3,Clinical & socioeconomic disadvantage
19175,Union County,IA,11906,3,Clinical & socioeconomic disadvantage
19177,Van Buren County,IA,7266,3,Clinical & socioeconomic disadvantage
19181,Warren County,IA,55205,3,Clinical & socioeconomic disadvantage
19183,Washington County,IA,22560,3,Clinical & socioeconomic disadvantage
19185,Wayne County,IA,6557,3,Clinical & socioeconomic disadvantage
19187,Webster County,IA,36485,3,Clinical & socioeconomic disadvantage
